f2f4
b8c6
b1c3
f7f6
g2g3
c6b8
b2b4
g7g5
g1f3
e7e5
d2d3
g5g4
c1d2
a7a5
d1b1
g8e7
e2e4
b7b6
c3b5
e7c6
e1d1
b8a6
b1b2
f8d6
b2c1
e5f4
h2h3
h7h5
d1e2
g4h3
f3h2
h8f8
a2a3
d6e7
f1h3
c6b4
g3g4
c8b7
d2f4
b4c2
c1b2
d7d6
f4d6
c7d6
a3a4
c2a1
g4h5
d8b8
b5c3
b7d5
b2c2
d5c4
e2f2
e7d8
c2b1
c4d3
h2f1
d3c2
e4e5
b8c8
f1g3
c8c5
