b1a3
e7e5
e2e3
b8c6
f1b5
a7a6
b5c6
d7c6
d1f3
g8f6
a3b1
e5e4
f3f4
f8d6
f4g5
h7h6
g5a5
e8g8
g1e2
f8e8
e1g1
e8e5
a5c3
e5c5
c3b3
c8e6
b3b7
e6d5
b1c3
c5b5
c3b5
c6b5
b7a8
d8a8
e2d4
a8c8
f1d1
c8g4
d1e1
g4h5
g1f1
d5c4
d4e2
h5h2
d2d3
e4d3
b2b4
d3e2
e1e2
h2h1
