f2f3
e7e5
e2e3
f8d6
b2b4
g8f6
g2g4
f6d5
f1b5
a7a6
b5d7
b8d7
h2h3
d8h4
e1f1
d5b4
c1b2
e8g8
b2e5
d7e5
d2d4
e5c4
d1d3
b4d3
c2d3
c4e3
f1e2
e3c2
e2d1
c2a1
a2a3
h4f2
d1c1
f2c2
