c2c4
g8f6
b2b4
b8c6
h2h4
c6b4
d1b3
e7e5
c1a3
b4c6
a3f8
e8f8
b3g3
c6d4
e1d1
d7d6
g3a3
c8f5
a3a5
f6e4
h1h3
b7b6
a5e5
d6e5
d1c1
f5h3
g1h3
d8h4
c4c5
e4f2
c5b6
a7b6
d2d3
f2h3
g2h3
h4e1
c1b2
e1d1
a2a4
d1b3
b2c1
b3c2
