g2g3
d7d5
a2a4
e7e5
e2e4
d5e4
b1a3
g8f6
a3b1
b8c6
f2f3
e4f3
f1c4
f3f2
e1e2
c8g4
g1f3
e5e4
c4b3
e4f3
e2f2
d8d4
f2f1
g4h3
f1e1
d4e5
d1e2
e5e2
