h2h3
b7b5
d2d3
a7a6
g2g4
c7c6
c2c4
b5c4
c1f4
c4d3
f4b8
a8a7
d1d2
a7c7
e1d1
a6a5
d2d3
c6c5
d3g6
g8f6
e2e3
c5c4
g6f7
e8f7
b2b4
f6g4
b1d2
g4e3
d1e1
h7h5
g1f3
e7e5
b4a5
e3f5
a2a4
f5e7
d2e4
e7c6
e4c3
c6a5
a1c1
d8e8
h1g1
f8c5
c3a2
c5b4
f3d2
f7e7
a2b4
c8a6
f1g2
a5c6
d2e4
e8g8
e4d6
e7d6
g2d5
h8h6
d5g2
g8f8
g1f1
h6h8
b4a6
c6a7
f1g1
h8h6
b8c7
d6e7
c7b6
f8f3
c1c4
f3e4
g2e4
e7e6
g1g2
a7c8
c4c6
e6e7
e4d3
d7d5
f2f4
h5h4
g2c2
g7g6
f4f5
e5e4
d3b5
d5d4
b5c4
d4d3
c4d5
d3c2
b6g1
h6h5
e1e2
c2c1b
d5g8
h5h8
g1d4
g6g5
d4a7
g5g4
h3g4
c8d6
a6b8
d6c8
a7c5
e7d8
c5a7
c8b6
a4a5
h4h3
g8b3
b6c8
b3e6
h8e8
a5a6
c8b6
e6a2
e8e7
c6f6
e7e5
f6e6
c1e3
b8d7
e3g1
d7e5
d8c7
e5c6
c7d7
e6d6
d7e8
d6f6
e4e3
a2c4
b6d5
e2f3
d5c7
c4g8
c7d5
f6h6
e3e2
a7b6
e2e1r
h6h3
e1e2
c6d8
g1b6
h3h2
e2e7
h2b2
b6a5
b2b8
a5d2
g8d5
d2g5
b8a8
e7f7
f3f2
f7h7
a8b8
h7h5
b8c8
g5e3
f2e2
h5h1
d8c6
e8d7
d5e6
d7d6
c6b4
h1h3
c8h8
e3g5
h8f8
h3h5
e6c4
g5d2
f8g8
d6c5
e2f1
c5b4
g8a8
b4c3
c4b3
d2f4
b3e6
h5h3
a8b8
h3d3
b8b1
f4h6
f1g2
h6d2
g2h2
d3d4
h2h1
d2e3
b1e1
d4d2
e1f1
d2g2
f1d1
e3g5
d1d5
g5e7
f5f6
c3b2
d5g5
e7b4
g5e5
g2d2
e5a5
d2g2
g4g5
g2g5
e6b3
g5h5
h1g1
h5g5
g1h1
g5h5
h1g1
h5g5
a5g5
b2b3
g5e5
b4e7
g1g2
b3b4
g2f2
e7d8
e5e6
d8a5
e6e7
b4a3
f2f1
a3a2
e7c7
a2a1
c7c1
a1b2
c1a1
a5d8
a1a2
b2b3
a2g2
d8c7
g2b2
b3a4
f1e1
c7d6
b2b1
d6h2
e1f2
h2g3
f2f1
g3d6
b1e1
d6c7
e1e6
c7g3
f1g2
g3f2
e6b6
f2g3
g2g3
a4a5
b6c6
a5b4
f6f7
b4a5
g3g2
a5b4
c6f6
b4c5
f6f3
c5d6
f3h3
d6e7
h3c3
e7e6
c3c7
e6d6
c7b7
d6c6
g2h1
c6d5
b7b3
d5e6
a6a7
e6f7
b3h3
f7g8
h3h7
g8f8
h1g1
f8g8
h7g7
g8f8
g7c7
f8g8
c7c6
g8f8
g1h2
f8e8
h2h1
e8d8
c6c4
d8e7
h1g1
e7f8
a7a8q
f8f7
c4e4
f7g6
a8h8
g6g5
e4e7
g5g6
h8h3
g6f6
h3h5
f6e7
g1h1
e7e6
h5f3
e6e7
f3d5
e7e8
d5a8
e8e7
a8a6
e7e8
a6a8
e8e7
h1g2
e7d7
a8a5
d7d6
g2f1
d6e7
a5f5
e7d8
f5d5
d8e8
d5f7
e8d8
f7a7
d8e8
a7b6
e8f8
b6b2
f8g8
f1g1
g8h7
b2b6
h7g8
b6c7
g8h8
g1f2
h8g8
f2f3
g8h8
c7c8
h8h7
c8c2
h7h8
f3f2
h8g8
f2e2
g8h8
c2a4
h8h7
a4a3
h7g8
a3c1
g8f8
c1c5
f8g8
c5b4
g8h8
e2e1
h8h7
b4b1
h7h8
b1g6
