b1c3
b8c6
d2d4
e7e5
d4d5
c6d4
e2e3
d4f5
g1f3
f5e3
c1e3
d8e7
c3b5
e7b4
c2c3
b4a5
b2b4
f8b4
c3b4
a5b4
d1d2
b4d2
e1d2
e8d8
f3e5
g8h6
e3h6
h8g8
a1e1
d7d6
e5f7
d8d7
g2g3
g7g5
h6f8
g8f8
f1h3
g5g4
h3g4
