b1c3
d7d6
c3d5
f7f5
g1f3
e7e6
d5f4
b8c6
f4h5
a8b8
h5f4
g8f6
h1g1
e6e5
f4d3
e5e4
d3e5
e4f3
e5c6
b7c6
g2f3
c8e6
f1h3
b8b7
g1g2
f6h5
g2g1
d8h4
h3f1
h4h2
g1g2
h2h1
g2g5
e8d7
a1b1
e6a2
b1a1
a2e6
a1b1
h5f6
b1a1
h1h4
g5g2
h4d4
e2e3
d4h4
d1e2
h4b4
e2a6
f6e8
c2c3
b4b6
g2g7
e8g7
a6d3
f8e7
a1a6
b6c5
f1e2
e6b3
c3c4
g7e6
d3c3
c5e5
c3d3
e6c5
d3d4
e5d4
a6a7
c5d3
e2d3
d4a7
d3f5
d7d8
f5d3
a7a1
d3h7
a1c1
e1e2
b3d1
e2d3
d1c2
d3d4
c1b2
