d2d3
d7d5
c1g5
f7f6
g5f4
e7e5
f4c1
f8c5
a2a4
g8e7
b2b3
e8g8
g1h3
b8c6
h1g1
c8g4
e1d2
g4h3
g2h3
c5f2
g1g4
e7f5
d2c3
h7h5
g4g6
f2d4
c3d2
f5e3
d1e1
e3f1
e1f1
d4a1
e2e3
f8f7
d2e1
d8e7
c2c3
c6a5
b3b4
a5b3
c1a3
e7e8
b4b5
c7c6
b5c6
e8c6
c3c4
d5c4
d3c4
c6e4
b1d2
a1c3
g6g2
b3d2
g2d2
e4e3
f1e2
e3g1
e2f1
c3d2
e1e2
g1e3
e2d1
a8d8
a3b2
d2c3
d1c2
e3d2
c2b1
d2b2
