a2a3
g8f6
f2f3
f6d5
a3a4
b8c6
a4a5
e7e6
a5a6
b7a6
c2c4
d5b6
b1c3
b6c4
e2e4
d8g5
e4e5
g5e5
d1e2
c6d4
e2e4
d4c2
e1e2
c2a1
e4e3
c4e3
b2b3
a1b3
g1h3
b3c1
e2e1
e3f1
e1f2
c1d3
f2f1
e5e1
