a2a4
a7a5
d2d3
b8a6
f2f4
b7b6
d3d4
g7g6
h2h3
g8f6
c2c3
f6g8
e2e3
a6c5
b2b4
c8a6
c3c4
g8f6
f1e2
f6h5
d4c5
a6c4
e2c4
h5f4
c4b3
f4e2
c5c6
a5b4
b3c4
e2g3
d1d5
f8h6
c1a3
b4a3
a1a2
h8f8
d5a5
f8g8
a2b2
h6f4
c4b3
e7e5
c6d7
e8d7
b2e2
f4g5
b3f7
b6b5
e1d1
b5b4
b1c3
a8c8
a5e5
g3f1
e5e4
g5e7
g2g4
e7f8
c3d5
f8e7
e4c4
c7c5
d5b4
g8f8
f7d5
c8c6
g4g5
f8h8
h1h2
e7d6
c4b3
d6b8
a4a5
d8c7
b4c6
d7c8
b3a3
b8a7
d5h1
c7b6
h1g2
f1h2
a3a1
b6b4
c6e7
c8c7
e2a2
b4b7
g1f3
h8d8
f3d2
d8d5
e7f5
d5d7
a1b2
b7d5
b2a1
d7g7
a1e5
c7c6
e3e4
d5d6
e5f6
a7b8
f5d6
h2f3
f6f8
c6d7
f8g8
g7e7
d1c1
d7c7
g8f7
f3g1
f7f5
g6f5
e4e5
g1f3
a2c2
c7d8
d6c4
f3e5
g2h1
h7h5
d2f1
e5f3
c2f2
d8e8
c1c2
h5h4
f2d2
f3e5
f1h2
f5f4
a5a6
e5f3
c4a3
e7e3
d2d7
b8a7
c2c1
f3d2
c1c2
e3h3
h1a8
a7b8
a8d5
d2e4
a3c4
e8f8
d7g7
f8e8
c4b2
b8d6
d5a8
h3a3
b2c4
e4f6
a8h1
e8f8
c4e5
a3a5
e5g4
d6e5
h1a8
