b2b4
e7e6
e2e4
d8f6
b1a3
f6a1
a3b1
a1b1
f2f3
b1b4
g2g3
b8c6
f1d3
g8f6
g1e2
f8c5
a2a3
b4b6
e2c3
c5f2
e1f1
c6e5
h2h4
f2g3
h1h3
b6f2
