h2h3
e7e5
c2c4
b8c6
d1a4
f8b4
a4b4
g8f6
b4b7
d7d6
b7c6
e8e7
c6d6
e7e8
d6e5
d8e7
e5f6
e7e4
f6g7
a8b8
g7h7
e4d3
h7d3
c8f5
d3f5
b8d8
f5f7
e8f7
b1c3
h8h5
f2f3
a7a6
g2g4
c7c5
g4h5
d8f8
c3d5
f8h8
e1d1
h8f8
h5h6
f8h8
b2b4
f7g8
b4c5
g8f7
d5b4
f7g6
b4a6
h8f8
a2a4
g6h7
a6b4
f8h8
a1a3
h8d8
a3b3
d8d4
b4d3
h7h8
d3b4
d4d2
d1d2
h8g8
f1g2
g8h7
b3b2
h7h8
d2c2
h8g8
c2d2
g8h7
d2d1
h7g8
b4a2
g8h7
c1e3
h7g8
d1d2
g8h7
h3h4
h7g8
c5c6
g8h7
b2b3
h7g8
e3f2
g8h7
f2e3
h7g8
b3b6
g8f7
b6b4
f7f6
b4b1
f6g6
g2f1
g6f7
b1b8
f7e6
b8b1
e6f6
b1c1
f6g6
e3d4
g6h5
d4e5
h5h6
a4a5
h6h5
c1c2
h5h6
e5f6
h6h5
h1h3
h5h6
f6g5
h6g7
g5f4
g7h7
a2b4
h7g6
c2c1
g6h5
f1g2
h5g6
f4e3
g6h5
e3d4
h5h6
g2f1
h6h5
d2c2
h5h6
b4a6
h6h5
c4c5
h5h6
d4e5
h6h5
a6b8
h5h6
e5b2
h6h5
f1g2
h5h6
c1f1
h6h5
c2c3
h5h6
c3d3
h6h5
b2c3
h5h6
e2e3
h6h5
c3e5
h5h6
f1e1
h6h5
d3e4
h5h6
e4d5
h6h5
d5d6
h5h6
e1f1
h6h5
e5g7
h5g6
h4h5
g6g7
g2h1
g7h7
h1g2
h7g8
a5a6
g8g7
d6c7
g7h7
h3h2
h7g8
h5h6
g8f7
h6h7
f7f6
h7h8q
f6g6
b8d7
g6g5
h8h7
