d2d4
a7a6
b1c3
a6a5
c1h6
a5a4
d1d3
a4a3
b2b3
b7b6
f2f4
b6b5
f4f5
b5b4
d3g3
b4c3
g3d3
c7c6
g1h3
c6c5
h1g1
c5c4
d3g3
c4b3
h6e3
b3b2
g3g4
b2b1q
a1b1
d7d6
g1h1
d6d5
b1b6
e7e6
g4g5
e6e5
g5f6
e5e4
e3h6
e4e3
h6f4
g7g6
h1g1
g6g5
f6d8
e8d8
f4e5
g5g4
b6b1
g4g3
b1b5
g3h2
h3g5
h2h1q
e5f4
f7f6
g5e6
c8e6
f4h2
h7h6
b5b4
h6h5
b4b1
h5h4
h2g3
h4h3
g3h2
h3g2
h2e5
g2f1q
g1f1
f6e5
f5f6
e5e4
b1c1
b8d7
c1a1
d7f6
a1c1
f6h7
c1d1
h7g5
d1d2
c3d2
e1d1
g5h7
f1e1
d2e1q
