c2c3
g8f6
e2e3
f6e4
d1a4
e4f6
a4a7
a8a7
h2h3
f6e4
b1a3
b8c6
f1e2
a7a8
h1h2
e7e6
e2g4
c6e5
h2h1
e5d3
e1f1
e4f2
g4f5
d8f6
a3c4
a8a2
c4a3
a2a1
a3c4
a1c1
f1e2
c1e1
e2f3
b7b5
h1h2
f6f5
f3g3
f2e4
g3h4
f8e7
