f2f3
g8f6
f3f4
f6d5
b2b3
d5f4
c2c4
b8c6
e2e3
f4g6
a2a4
c6a5
f1d3
g6h4
d3e4
e7e6
e4f3
a5b3
d2d4
h4f3
g1f3
b3a1
h1g1
h7h5
d1e2
a1b3
b1c3
f8d6
e2d3
d6h2
f3d2
b3c1
d3e2
c1e2
d4d5
e2g1
e1d1
e6d5
c3b5
d5c4
d2b3
c4b3
b5c3
h2e5
c3e2
b3b2q
e2g1
e5f4
g1f3
f4e3
d1e2
e3f4
f3g5
f4g5
e2d3
g5e3
g2g4
h5g4
a4a5
h8h1
d3c4
h1d1
c4b4
d1e1
b4c3
e1e2
c3b3
e3b6
b3a4
e2e4
a4a3
e4b4
a5a6
b7a6
a3a2
b2b1q
a2a3
