a2a4
g8f6
g1h3
e7e5
h3g5
f8d6
e2e4
h7h6
d1h5
f6h5
b1a3
h6g5
f1d3
h5f4
f2f3
f4g2
e1f1
g2f4
f1g1
d6c5
g1f1
b8c6
a3b1
h8h3
a1a2
c6b4
b2b3
h3f3
f1e1
b4a2
e1d1
f4d3
h2h3
d3c1
c2c4
c1b3
d2d4
c5d4
h1g1
d4g1
b1d2
f3d3
