b1c3
e7e6
e2e4
f8e7
g1f3
b8c6
f1b5
d7d6
b5c6
e8f8
f3d4
c8d7
c6b7
d6d5
b7a8
f7f5
e4d5
f8f7
d5e6
f7f8
e6d7
d8d7
d4f3
g7g5
a8b7
d7c6
f3g5
c6e8
g5e6
f8f7
d1h5
f7f6
