g1h3
b8c6
c2c4
g8f6
e2e3
e7e6
h1g1
f6e4
f2f4
f8b4
g2g3
e8g8
a2a4
e6e5
d1h5
f8e8
e1d1
d7d5
g3g4
g7g6
h5h7
g8h7
g1h1
e5f4
d1e2
c8g4
e2e1
d8h4
h3f2
h4f2
