b1c3
e7e6
g1f3
g8f6
e2e4
f8b4
e4e5
b4c3
d2c3
f6e4
f1d3
e4c3
b2c3
b8c6
c1g5
f7f6
e5f6
g7f6
g5e3
e8g8
e1g1
f8f7
f3d4
d8e7
d4c6
d7c6
d1g4
f7g7
g4a4
e7d6
e3a7
g7g2
g1g2
e6e5
f1d1
d6e6
d3c4
e6c4
a4c4
g8g7
a7e3
a8a4
c4a4
c8f5
a4a8
f5e4
g2g3
e4f5
d1d8
g7g6
d8g8
g6f7
a8e8
