g2g4
d7d5
a2a3
c8g4
d2d3
b8c6
a1a2
e7e5
b1c3
d5d4
c3d5
d8d5
d1d2
d5h1
e2e4
g4e6
f2f4
e6a2
d2b4
c6b4
f1e2
h1g1
e2f1
b4c2
e1e2
c2e3
f4f5
g1f1
e2d2
f1d1
