d2d4
h7h6
e2e4
g7g5
b1c3
d7d6
h2h4
f8g7
h4g5
c8g4
d1g4
c7c6
c1e3
g7f6
g5f6
g8f6
g4f3
b8d7
e1c1
b7b6
e4e5
f6g4
f3g4
d7f8
g1f3
a7a5
f1d3
d8b8
g4g7
h8h7
d3h7
f8h7
g7h7
f7f5
h1h6
b8a7
h7g8
e8d7
g8e6
d7d8
h6h8
d8c7
e6e7
