e2e4
g7g5
d2d4
d7d5
e4d5
c8h3
g1h3
c7c6
h3g5
d8a5
b1c3
b8a6
d5c6
a6b8
c6b7
g8f6
b7a8q
f6d7
d1h5
d7b6
a8b8
b6c8
b8c8
a5d8
h5f7
