g2g3
d7d5
b2b3
b8c6
b1c3
d5d4
a1b1
d4c3
g3g4
c8g4
c1b2
c3b2
b1a1
d8d5
c2c3
b2a1q
d2d3
a1c3
d1d2
c3a1
d2d1
d5a5
b3b4
a5b4
