g2g3
b8c6
b1a3
c6d4
a3c4
d7d5
g1h3
c8h3
e2e3
h3f1
e3d4
f1c4
d2d3
c4b5
h1f1
d8d6
d1d2
g8f6
b2b3
a8d8
d2h6
g7h6
c1g5
h6g5
a2a4
b5c6
f2f3
d6b4
c2c3
b4c3
e1d1
c3a1
d1e2
a1a2
e2e1
a2h2
f1f2
h2g3
f3f4
f6g4
b3b4
g3f2
e1d1
c6a4
d1c1
f2f4
c1b1
f4d4
b1c1
d4b4
d3d4
b4d4
c1b1
g4e3
b1c1
a4b3
c1b1
d4d1
b1b2
f8g7
b2a3
e3c4
a3b4
g7e5
b4b5
e8f8
b5c5
d1d2
c5b5
d2e3
b5b4
e3c3
b4b5
b3c2
b5c5
c2b3
c5b5
b3c2
b5c5
c2b3
c5b5
b3c2
