b1c3
g8f6
g1f3
b8c6
d2d4
f6g4
h2h3
g4f6
c1f4
d7d6
e2e4
f6h5
f4e3
a7a6
f1c4
h5f6
d4d5
c6e5
f3e5
d6e5
c4b3
d8d6
b3a4
c8d7
a4d7
f6d7
d1g4
d6g6
a1d1
a8d8
e1g1
g6g4
h3g4
d7f6
g4g5
f6d7
f2f4
h7h5
f4e5
d7e5
e3f4
e5c4
f4c7
d8c8
d5d6
c4b2
d6d7
