d2d4
b7b6
c1d2
a7a5
b2b4
g7g5
d2e3
d7d6
a2a4
a8a6
d1d2
b8d7
h2h4
c7c5
e3g5
e7e5
h1h2
d8f6
g5f6
c5c4
b4b5
e5e4
h2h3
e4e3
c2c3
e3f2
e1d1
c8b7
h3f3
f8e7
f6e5
d7f6
d2e1
b7c6
e5d6
f6d5
f3h3
c6a8
h4h5
e7g5
e2e3
h7h6
d6h2
a6a7
h3g3
d5c7
g3g4
c7e6
h2e5
a7e7
e5f4
e7c7
g4g5
e6d8
g5g3
a8d5
g1h3
c7e7
g3g8
h8g8
h3g1
d5a8
a1a2
f7f5
a2d2
g8h8
g1f3
d8b7
f4g3
f5f4
d2a2
e8f8
f3h4
e7e5
d4e5
f4f3
e1d2
f8f7
d2f2
f7g7
g3f4
h8c8
a2d2
b7c5
h4f5
g7h7
d2d4
a8b7
b1d2
c5d7
f5g7
d7c5
e5e6
b7a8
f1c4
c5b7
f2f1
f3g2
e3e4
g2f1q
c4f1
c8e8
f1d3
b7d6
d2b3
e8e6
f4h6
h7h6
b3d2
d6c4
d3e2
c4b2
d1c1
b2a4
d4d3
a4c3
g7e8
e6f6
d3c3
f6f7
c1b1
h6g5
b1a1
f7f1
c3c1
f1f3
d2c4
f3d3
c1g1
g5f4
e8c7
d3c3
c4e3
c3c2
g1g4
f4e3
e2f3
c2c7
f3e2
c7a7
g4h4
a7f7
e2d1
f7d7
h4f4
d7b7
d1c2
e3f4
c2b3
a5a4
h5h6
b7c7
b3e6
c7c6
e6d7
f4g3
d7h3
g3f2
h3g2
f2e1
a1a2
e1d2
g2f3
d2c1
h6h7
c6h6
h7h8q
a4a3
a2a1
a3a2
h8h6
c1c2
f3e2
c2c3
a1a2
c3b4
h6f6
b4a5
e2c4
a5a4
f6f7
a4b4
a2b1
b4a5
b1a2
a5a4
c4b3
a4a5
f7e7
a8d5
e7g5
d5f7
g5d2
a5b5
a2a1
f7e6
b3c2
e6b3
d2g2
b5c5
a1b1
c5b5
g2g7
b5c5
g7g3
b3a4
g3d6
c5c4
d6e6
c4d4
e6e5
d4e3
e5h5
a4c6
c2d3
e3d4
d3b5
c6d7
h5d5
d4c3
d5a8
d7c6
b5a6
c3d4
a6d3
d4c5
b1b2
c6b5
b2c1
b5a4
d3f1
a4e8
a8a6
e8g6
f1g2
g6f7
a6c4
c5c4
g2h1
c4d3
e4e5
f7b3
h1d5
d3e2
d5b7
b3g8
b7a8
e2d3
e5e6
d3e2
a8c6
e2f1
c6b7
g8e6
b7a8
e6f5
a8h1
f5e4
h1e4
f1e1
e4g6
b6b5
g6c2
b5b4
c2f5
b4b3
f5e6
b3b2
c1b1
e1f1
e6g8
f1g1
g8f7
g1h1
f7g6
h1h2
g6e4
h2g1
e4g2
g1f2
g2h1
f2e3
b1b2
