g1h3
c7c6
f2f3
d7d6
h3g1
c6c5
e1f2
c5c4
g2g3
d6d5
f2e3
d5d4
e3f2
d4d3
e2d3
c4d3
f1d3
a7a6
d3h7
h8h7
d2d3
a6a5
c1d2
h7h2
h1h2
a5a4
h2h8
a4a3
h8g8
a3b2
g8f8
e8f8
f2e2
b2a1q
d2b4
d8d3
e2d3
a1a2
b4e7
f8e7
g3g4
b7b6
c2c4
b6b5
c4b5
c8g4
f3g4
a2c4
d3c4
b8d7
d1d7
e7d7
g4g5
a8a1
c4b3
a1b1
b3a2
b1g1
g5g6
g1g6
a2a1
g6g2
b5b6
g2e2
a1b1
d7c6
b6b7
c6b7
b1c1
e2g2
c1d1
b7a6
d1e1
a6a5
e1f1
g2b2
f1g1
a5a4
g1f1
a4a3
f1e1
a3a2
e1d1
b2g2
d1e1
a2b1
e1f1
g2a2
f1g1
a2b2
g1f1
b2a2
f1e1
a2g2
e1f1
g2a2
