a2a4
e7e5
a1a3
f8a3
e2e3
a3e7
d1f3
g8f6
f1a6
b8a6
b1a3
d7d6
f3f4
e5f4
e1f1
f4e3
g1h3
c8h3
f2e3
h3e6
g2g4
e8g8
d2d3
f6g4
a3b1
e7h4
h2h3
d8f6
f1g2
f6f2
