g2g3
d7d5
g1f3
g8f6
f3g1
e7e5
e2e3
f8d6
d1h5
f6h5
f1h3
c8h3
e1d1
h3g2
g3g4
g2h1
b2b4
d8h4
c1a3
h4f2
g4h5
f2f1
