g1h3
c7c5
f2f4
d7d6
c2c3
b8a6
b2b4
b7b5
d1a4
f7f6
h3f2
g7g5
a4a3
g8h6
h2h4
d8c7
a3a6
e8f7
a6d6
c7d8
d6c6
h8g8
a2a3
d8c7
c6a6
e7e5
c3c4
f6f5
f2d3
c8d7
a6h6
b5c4
h6d6
a7a6
d6c7
a8c8
h1g1
g8g7
e1d1
c4d3
a1a2
c5c4
c7c4
f7g6
c4g8
f8d6
g8d5
c8c5
f4e5
g6h6
d5c4
d6e7
c1b2
e7f8
c4c1
d7b5
b2d4
c5d5
a2c2
f8c5
d4e3
d5d4
e3g5
g7g5
h4g5
h6g6
e5e6
g6g5
e2e3
d4g4
e3e4
c5d6
c2c3
d6f4
e6e7
h7h5
c1c2
h5h4
d1e1
f5e4
c3b3
b5a4
e1d1
a4d7
g2g3
g5f6
c2c8
f4b8
d1e1
d7e6
e7e8q
e6f7
b1c3
b8g3
g1g3
f7e6
e8f7
e6f7
c8d8
f6e6
d8f6
e6f6
g3g1
g4f4
c3d5
f6e5
d5e3
f7e8
e3d5
a6a5
b3b2
e8f7
g1g5
f4f5
f1h3
e5d6
g5g4
f5f2
g4g7
f2g2
g7g8
e4e3
d5b6
g2g6
a3a4
f7a2
e1f1
a5b4
h3e6
g6g1
g8g1
a2b1
b2b3
h4h3
e6g8
d6c7
g1h1
c7b8
b3b4
b8b7
b6d5
b7a7
b4b1
a7a6
d5f6
h3h2
b1b6
a6b6
f6g4
b6c6
h1h2
c6b6
h2g2
e3e2
g2e2
b6b7
e2e7
b7c8
g8h7
c8d8
e7a7
d8e8
a7d7
e8d7
f1f2
d7e7
h7g8
e7d6
g8b3
d6e7
f2f1
e7e8
g4h2
e8d8
b3e6
d8e8
e6h3
e8d8
f1f2
d8e7
a4a5
e7f6
h3g4
f6e7
g4d1
e7f8
f2f3
f8f7
d1a4
f7e7
h2g4
e7e6
a4c6
e6f5
g4e3
f5f6
c6d5
f6e7
d5e4
e7e8
e3c4
e8f8
c4b6
f8e8
b6a8
e8f7
e4c6
f7f8
f3e4
f8f7
c6a4
f7f8
e4e5
f8f7
e5d6
f7g6
a4e8
g6g7
a5a6
g7h6
e8c6
h6h5
a6a7
h5g5
c6h1
g5f6
h1b7
f6g6
b7a6
g6h5
d6d7
h5h4
d7e8
h4h3
e8e7
h3g3
e7f6
g3f3
a6d3
f3f4
d3b1
f4g4
a8c7
g4h4
d2d4
h4g3
f6f7
g3h2
c7a6
h2h3
f7e7
h3g4
b1f5
g4f4
f5d3
f4g5
d3h7
g5h4
h7g6
h4h3
g6e4
h3h4
e7f7
h4h3
a6c7
h3g3
e4f5
g3h4
f7e8
h4g3
f5b1
g3f4
b1a2
f4e3
a7a8q
e3f4
a8a4
f4g3
a4a6
g3h4
c7e6
h4g3
a2d5
g3h2
e6c5
h2g3
d5h1
g3g4
h1f3
g4f5
a6h6
