a2a3
d7d6
a1a2
b7b6
h2h4
c8a6
f2f4
a6e2
b2b4
e2d1
b4b5
d1c2
d2d3
c2b1
g1f3
b1d3
g2g3
d3f1
f4f5
f1b5
f5f6
g7f6
f3g5
f6g5
a2b2
g5h4
c1d2
h4g3
h1h6
g8h6
b2c2
d6d5
a3a4
b5a4
c2c4
d5c4
d2c1
a4b3
c1f4
d8c8
f4g3
h6f5
g3f4
c8e6
e1d2
e6d7
f4d6
e7d6
d2c3
f5g3
c3d2
h7h5
d2e1
b6b5
e1d2
g3h1
d2e1
e8d8
e1e2
d8e8
e2e3
e8d8
e3d4
f8e7
d4d5
d7e8
d5d4
h8h6
d4d5
e7f6
