g1h3
a7a6
h3g5
a6a5
g5f7
a5a4
f7h8
a4a3
b2a3
b7b6
b1c3
b6b5
f2f3
b5b4
d2d3
b4b3
c1g5
b3b2
h8g6
b2b1q
c3b1
c7c6
g5c1
c6c5
d3d4
c5c4
d1d3
c4c3
e2e3
d7d6
d3b5
b8d7
b5c5
d6d5
g6h8
e7e6
b1d2
c3d2
e1d1
d2c1q
a1c1
e6e5
c2c4
d5c4
c5c7
c4c3
c7a5
c3c2
d1e1
e5e4
a5f5
e4f3
h8f7
f3f2
e1f2
g7g6
f1b5
g6g5
f5f3
g5g4
f7h8
g4g3
f3g3
h7h6
b5c6
h6h5
f2g1
h5h4
c1e1
c2c1q
g3h4
g8h6
h4f6
h6g4
f6f5
g4h6
f5f8
e8f8
a3a4
h6g4
d4d5
g4h6
e3e4
h6g4
h2h3
g4h6
e1d1
h6g4
d1c1
g4h6
g2g3
h6g4
c6b7
g4h6
c1b1
h6g4
h1h2
g4h6
b1b3
h6g4
h8f7
g4h6
b7c6
h6g4
c6a8
g4h6
f7d8
h6g4
b3b7
g4h6
h2d2
h6g4
d8c6
g4h6
d2c2
h6g4
h3h4
g4h6
c6d4
h6g4
c2c5
g4h6
b7a7
h6g4
d4c6
g4h6
c6e7
h6g4
c5c8
f8e7
a7c7
g4h6
c8f8
h6g4
h4h5
g4h6
c7a7
h6g4
f8f3
g4h6
f3f8
h6g4
f8g8
g4h6
g1h1
h6g4
g8d8
g4h6
e4e5
h6g4
d8d7
e7e8
d7h7
g4h6
a7a6
h6g4
h7h6
g4h6
a6c6
h6g4
a4a5
g4h6
c6g6
h6g4
d5d6
g4h6
a5a6
h6g4
g6g7
g4h6
a8e4
h6g4
e4b7
g4h6
d6d7
e8d8
b7e4
h6g4
e4d3
g4h6
g7f7
h6g4
f7h7
g4h6
d3c2
h6g4
h7h6
g4h6
c2b1
h6g4
a2a4
g4h6
g3g4
h6g4
b1d3
g4h6
d3g6
h6g4
g6h7
g4h6
h1g1
h6g4
e5e6
g4h6
h7f5
h6g4
a4a5
g4h6
f5d3
h6g4
d3e2
g4h6
g1g2
h6g4
e2d1
g4h6
g2g1
h6g4
d1a4
g4h6
g1f1
h6g4
a4b3
g4h6
f1g1
h6g4
g1h1
g4h6
b3a2
h6g4
a2b1
g4h6
b1g6
h6g4
g6d3
g4h6
h1h2
h6g4
h2h3
g4h6
d3e4
h6g4
e4g2
g4h6
g2e4
h6g4
h5h6
g4h6
e4a8
h6g4
a8c6
g4h6
c6h1
h6g4
a6a7
g4h6
h1a8
h6g4
e6e7
d8c7
e7e8q
g4h6
e8e7
h6g4
e7e4
g4h6
e4a4
h6g4
a8d5
g4h6
d5g2
h6g4
g2f3
g4h6
h3g3
h6g4
g3f4
g4h6
f3h1
h6g4
h1f3
g4h6
a4a1
h6g4
f3h1
g4h6
a1g7
h6g4
g7f7
g4h6
h1d5
h6g4
d5e4
g4h6
e4d3
h6g4
f7g8
g4h6
g8e6
h6g4
f4g4
c7b7
g4h4
b7a7
e6d5
a7b8
d3e2
b8a7
d5a2
a7b7
e2c4
b7c6
c4e6
c6b5
a2a3
b5a6
a3b2
a6a5
b2f6
a5a4
f6b2
a4a5
b2b4
a5b4
e6g4
b4a3
g4f5
a3a2
f5c2
a2a1
h4h3
a1a2
c2b1
a2a1
b1d3
a1a2
h3g3
a2a1
d3b5
a1b1
g3h4
b1a1
b5a6
a1b1
a6c8
b1a1
d7d8q
a1b1
d8d7
b1a1
d7d3
a1a2
d3a6
a2b1
c8f5
b1c1
a6a8
c1d1
f5c2
d1c1
a8a5
c1b2
c2b1
b2b1
a5a2
b1c1
a2a3
c1b1
a3b2
b1b2
