b2b4
e7e5
c1b2
f8b4
e2e4
g8f6
f1a6
b8a6
d1e2
e8g8
b2e5
a6c5
e5f4
c5e4
g2g4
f8e8
e1d1
f6g4
e2e3
d8f6
b1c3
e4f2
d1c1
g4e3
h2h3
b4a3
c1b1
f6b6
c3b5
b6b5
