b1a3
e7e5
a3c4
b8c6
g1f3
e5e4
f3e5
c6e5
c4e5
d7d6
e5c4
d6d5
c4a5
c7c6
a5c6
b7c6
h1g1
g8f6
h2h3
f8d6
g1h1
e8g8
a1b1
d8a5
b1a1
e4e3
c2c3
e3f2
e1f2
f6e4
f2g1
d6g3
d1c2
g3f2
g1h2
a5c7
g2g3
c7g3
