g1f3
b8c6
b1c3
d7d5
e2e3
d5d4
c3b5
d4e3
b5c7
d8c7
f2e3
c8e6
f3g5
e6d5
e1e2
e8c8
d2d4
h7h6
a2a4
h6g5
e2e1
h8h2
h1h2
c7g3
e1d2
g3h2
a1a3
g8f6
d1e2
e7e5
c2c4
d5e4
a3d3
h2g1
d3b3
e5d4
d2e1
e4c2
e3d4
c2b3
d4d5
f8b4
c1d2
b4d2
e1d2
g1d4
d2c1
d4f4
c1b1
c6d4
e2e1
f4f5
b1a1
d4c2
a1b1
c2e1
f1d3
e1d3
d5d6
f5f1
