e2e3
e7e6
c2c4
f8e7
f1e2
b8c6
a2a4
c6e5
a1a2
g8f6
b1c3
e8g8
d1c2
f8e8
c2d1
e7b4
d2d4
e5g6
d1d2
f6e4
c3e4
b4d2
e1f1
d2c1
g1h3
d8e7
f2f3
c1e3
e4c3
e3d4
c3b1
e7b4
h3g5
b4b3
a2a1
b3e3
g5f7
e3f2
