g2g3
g8f6
g1f3
d7d6
f1g2
b8c6
e1g1
e7e6
d2d4
d8d7
c1g5
f6e4
g5e3
d6d5
d1d3
a7a6
b1d2
c6b4
d3b3
b4c6
d2e4
d5e4
f3e5
c6e5
d4e5
d7d5
f1d1
d5e5
e3f4
e5h5
g2e4
e6e5
e4b7
c8b7
b3b7
e5f4
b7a8
e8e7
d1d8
f4g3
d8e8
e7d6
a1d1
d6c5
h2g3
c5b6
d1d5
h5h6
e8b8
