h2h4
g8f6
e2e4
f6e4
a2a4
d7d5
b1a3
e7e5
d2d4
e5d4
b2b4
f8b4
c1d2
b4d2
d1d2
e4d2
a1d1
d2f1
f2f4
f1g3
e1f2
g3h1
f2f1
d8h4
a3b1
h4f2
