a2a3
a7a5
a3a4
b7b6
b2b3
c7c5
b3b4
b8a6
g1f3
e7e6
c1a3
g8e7
d2d3
d7d5
b4b5
h7h6
a3b4
a8b8
b4d2
g7g6
a1a2
b8b7
b5a6
d8d7
e2e4
f8g7
f3g1
e8d8
a6a7
d7d6
a7a8r
b7a7
a8a7
d5e4
a7b7
d6d5
b7b6
d5b3
b6b5
b3b5
a4b5
a5a4
b1c3
e7g8
b5b6
g7d4
d2f4
d4e3
c3a4
d8e8
f4g3
e3f4
b6b7
f7f6
b7b8r
f4d6
a4b6
d6e7
b8b7
e4d3
b7a7
d3d2
e1d2
c5c4
a2a5
c4c3
d2e2
e6e5
a7d7
c8b7
d7d3
h8h7
b6c4
e7d6
f2f4
d6f8
a5e5
f8e7
c4d6
e8d8
d6e4
d8c8
e5a5
g6g5
a5a3
e7d6
d1e1
c8b8
e4f2
b7f3
d3f3
d6e5
e2d1
h7h8
f1d3
h8h7
a3a7
f6f5
a7b7
b8c8
b7e7
e5g7
d3a6
c8d8
e7e6
g7f6
f2e4
f6d4
a6d3
h7g7
e6e5
d4b6
e5e6
g7f7
f3f1
g8e7
e4c3
h6h5
e6e5
d8e8
e5b5
e8f8
b5e5
b6c5
e5e4
c5e3
d3b5
e3c5
b5c4
c5g1
c4d3
f7f6
e4b4
e7g8
c3d5
f6g6
d5e3
g5g4
b4b5
g6f6
b5b4
f8e8
b4b2
h5h4
d3e2
f6h6
b2b5
e8e7
b5b4
h6h5
b4b3
e7f6
b3b2
h5g5
f4g5
f6f7
g5g6
f7f8
g6g7
f8f7
f1f5
f7g6
f5f4
g6h5
f4f6
g1h2
f6a6
h2g3
a6c6
g8f6
e3f1
f6d7
g7g8r
g3f4
c6c8
f4d2
d1d2
d7c5
e2c4
c5a6
c8c7
g4g3
g8g7
a6c7
e1e3
h4h3
g7g6
c7d5
g6g3
d5f4
c4d3
h3h2
d3e2
f4e2
h1g1
e2c3
b2b8
h2h1q
e3f3
h5h4
f3f2
c3e4
d2d3
h4h5
d3e2
e4c3
g3c3
h5g5
f2c5
g5g6
b8b7
h1g1
b7b6
g6h7
c3c4
h7g8
b6b3
g8g7
c5f2
g7g8
c4c3
g1f1
e2f3
f1e2
f3f4
e2c4
f4e3
c4b5
f2f4
b5g5
f4g5
g8f8
g5h4
f8g8
h4f6
g8h7
f6f7
h7h6
f7g6
h6g6
b3b2
g6f5
c3c4
f5g5
c4c3
g5g4
c3c4
g4g5
c4c3
g5f5
e3d4
f5g5
c3c7
g5f4
c7c6
f4g3
d4c3
g3g2
c6c4
g2g1
b2b8
g1h2
b8e8
h2g2
e8e3
g2f2
c4b4
f2f1
b4b5
f1g1
e3e5
g1f1
e5e7
f1g1
b5b3
g1h1
e7e6
h1g1
e6b6
g1h2
b6c6
h2h3
c6c5
h3h4
c5c4
h4g3
c4c5
g3f3
c5d5
f3g3
d5d4
g3h2
d4d3
h2h1
b3b2
h1g1
b2b5
g1h2
b5b3
h2h1
d3d7
h1h2
c3c4
h2g2
d7d6
g2g1
b3c3
g1h1
c3b3
h1h2
b3b6
h2g2
b6b5
g2h2
d6d5
h2g2
b5b2
g2h1
d5d4
h1g1
d4d7
g1h2
d7d6
h2h3
c4d4
h3h2
d4e3
h2g2
d6d5
g2f1
d5d4
f1e1
d4e4
e1f1
e4f4
f1g1
f4f3
g1g2
e3d4
g2g1
f3h3
g1f1
h3h6
f1g2
h6h5
g2f1
h5h4
f1g2
d4c5
g2f2
c2c4
f2f3
b2b5
f3g3
b5b3
g3f2
c5b6
f2g1
b6c5
g1f1
c5d6
f1g1
d6e5
g1f1
b3b8
f1g2
b8b7
g2f2
b7g7
f2f3
h4e4
f3f2
e5d6
f2f1
g7g5
f1f2
d6c5
f2f1
c5b6
f1f2
e4e5
f2f1
b6b5
f1f2
b5b4
f2f1
e5e4
f1f2
e4e7
f2f1
e7e4
f1f2
g5g4
f2f1
g4g6
f1f2
g6a6
f2f1
e4f4
f1g2
a6a5
g2g1
b4b3
g1g2
a5a4
g2h2
a4a3
h2h1
a3a2
h1g1
c4c5
g1h1
f4f6
h1g1
f6f5
g1h1
a2a8
h1h2
a8a7
h2h1
a7a6
h1h2
a6a5
h2h3
a5a3
h3h4
c5c6
h4h3
c6c7
h3g3
c7c8r
g3g2
c8g8
g2h2
g8g7
h2h1
g7g2
h1g2
f5c5
g2h3
b3a2
h3g2
c5f5
g2g1
a3e3
g1g2
f5f4
g2h2
f4f3
h2g2
e3e2
g2h1
f3f2
h1g1
e2e5
g1h1
e5e4
h1g1
e4e3
g1h1
e3f3
h1g1
f3g3
g1h1
f2f3
h1h2
a2b2
h2h1
f3f4
h1h2
b2b1
h2h1
b1a2
h1h2
f4f2
h2h1
g3b3
h1g1
b3d3
g1h1
d3d2
h1g1
d2c2
g1h1
a2a3
h1g1
a3a4
g1h1
c2c4
h1g1
a4a5
g1h1
a5a6
h1g1
f2g2
g1f1
a6a7
f1e1
a7a8
e1f1
c4c7
f1e1
a8b8
e1f1
g2g5
f1e1
c7d7
e1f1
d7g7
f1f2
b8a8
f2e2
g7c7
e2f1
c7c1
f1f2
a8b7
f2e2
b7a8
e2e3
g5g3
e3e4
c1c2
e4f5
a8b8
f5f6
g3g5
f6f7
c2e2
f7f6
g5g2
f6f5
b8a8
f5f4
g2g5
f4f3
a8b8
