b1a3
e7e6
f2f3
f8a3
g1h3
e8f8
e2e3
a3d6
d2d4
b8c6
f1b5
a7a6
b5a4
b7b5
a4b3
c6a5
e1d2
a5b3
c2b3
d8h4
d2e2
g8f6
d1e1
h4e1
e2e1
f8g8
e1d2
c7c6
h3f2
c8b7
a2a4
b5a4
d2c3
f6d5
c3c2
a4b3
c2b3
a8b8
f2e4
d6c7
b3c4
a6a5
c1d2
b7a6
c4c5
b8b5
c5c4
b5b4
c4c5
b4c4
