a2a3
g8f6
h2h3
e7e5
c2c3
b8c6
d1b3
f8c5
b3b4
c6b4
e2e3
b4c2
e1d1
c2a1
b2b3
a1b3
f2f4
e5f4
f1c4
b3c1
g2g4
d7d5
e3e4
d5c4
d2d4
c1b3
d4d5
f6e4
g1f3
d8d5
f3d4
e4c3
b1c3
d5h1
d1e2
c5d4
g4g5
f4f3
