g2g4
a7a6
g1f3
a6a5
b1a3
a5a4
h2h4
b7b6
e2e4
c7c6
g4g5
d7d6
f1h3
b6b5
e4e5
b5b4
h3c8
d8c8
h1h3
c6c5
b2b3
d6d5
d2d4
c5c4
d1d2
c4c3
h3h2
c3d2
c1d2
b4a3
d2f4
a4b3
e1f1
b3b2
h4h5
b2a1q
f3e1
e7e6
h5h6
g7h6
g5g6
f7g6
f4g5
h6g5
h2h7
g5g4
f1g2
a1e1
h7b7
g6g5
b7b2
a3b2
c2c3
b2b1q
f2f3
g4g3
c3c4
g5g4
a2a3
d5c4
d4d5
c4c3
f3f4
c3c2
d5d6
c2c1q
a3a4
b8a6
d6d7
c8d7
a4a5
a6b4
a5a6
b4a2
a6a7
a2c3
f4f5
e6f5
e5e6
f5f4
e6e7
g8e7
