a2a3
b8c6
b2b3
g8f6
d2d4
e7e5
c2c3
f8d6
e2e3
e5d4
f2f3
f6d5
g2g3
d5e3
h2h3
d6g3
e1d2
e3d1
a3a4
d1f2
f1g2
d4d3
b3b4
d8g5
f3f4
g5f4
d2e1
f2h1
e1d1
h1f2
d1e1
f2g4
e1d1
g4f2
d1e1
f2g4
e1d1
g4f2
