f2f4
g8f6
g1f3
b8c6
e1f2
f6e4
f2e3
d7d5
b1a3
e4f6
d1e1
c8g4
f3d4
c6b4
d4b5
d5d4
b5d4
d8d4
e3d4
e8c8
d4e3
g4f5
e1h4
b4c2
a3c2
f6d5
e3f3
f5e4
f3e4
d5f6
e4f3
d8d3
e2d3
e7e6
h4g3
h8g8
a1b1
f8c5
g3h4
f6e4
d3e4
h7h6
h4h5
g8f8
h5c5
f8d8
c5a7
c8d7
a7b7
d7e7
f1b5
d8g8
b7c7
e7f6
c7e5
f6e7
e5c5
e7d8
c5d6
d8c8
d6c6
c8b8
c6b6
b8c8
c2e1
g7g5
e1d3
g5g4
f3e3
g4g3
d3c5
g3h2
b5d7
