b1c3
g8f6
g1f3
b8c6
d2d4
e7e6
e2e4
f8b4
c1e3
e8e7
f1d3
a8b8
f3e5
b4c3
b2c3
b8a8
e5c6
d7c6
c3c4
c8d7
c4c5
a8b8
e1f1
h8g8
f1g1
g8h8
d1f3
h8g8
f3f6
g7f6
d4d5
c6d5
e4d5
d7a4
d5e6
g8h8
e6f7
a4c6
f7f8q
e7f8
d3h7
h8h7
a1d1
d8d1
