f2f3
b8a6
g1h3
g7g6
e2e3
f7f6
f1a6
f8g7
a6b7
g7h6
b7a8
e7e5
b1a3
a7a6
a1b1
c7c5
b1a1
d8b6
a1b1
b6d8
b1a1
d8a5
a1b1
a5a4
b1a1
h6g5
h3g5
a4b3
a2b3
a6a5
g5h7
a5a4
b3a4
g8h6
h7f6
e8d8
f6d7
e5e4
f3e4
g6g5
d7c5
h6g8
a1b1
c8f5
e4f5
h8h2
h1h2
d8e7
b1a1
e7f6
a1b1
f6f5
b1a1
f5f6
a1b1
g8e7
b1a1
f6g7
a1b1
e7c8
b1a1
c8b6
a1b1
b6c4
a3c4
g7f8
b1a1
f8g7
a1b1
g7f7
b1a1
f7e8
a1b1
g5g4
d1g4
e8e7
b1a1
e7f8
a1b1
f8f7
b1a1
f7e7
a1b1
e7e8
b1a1
e8e7
a1b1
e7f7
b1a1
f7f6
a1b1
f6f7
