a2a4
e7e5
b1c3
b8c6
h2h4
g8f6
e2e4
c6d4
f1c4
d7d6
d2d3
c8g4
b2b4
g4d1
e1d1
f6g4
g1e2
g4f2
d1d2
f2h1
a1a2
d4e2
c1b2
e2c3
c4d5
c3a2
d5b7
a2b4
b2c3
a8b8
d2c1
b4a2
c1d1
a2c3
d1c1
b8b7
c1d2
c3a4
c2c3
b7b2
d2c1
h1g3
c1d1
a4c3
d1c1
b2g2
d3d4
e5d4
e4e5
g2g1
c1b2
d8b8
b2c2
g1c1
c2c1
b8b1
c1d2
c3e4
