e2e4
g7g6
d2d4
e7e6
f1d3
b7b5
g1f3
a7a6
e1g1
f8d6
e4e5
g6g5
e5d6
h7h6
f3e5
b5b4
d1f3
h8h7
d3h7
c7c5
f3f7
