b1a3
b8c6
e2e3
g8f6
g1f3
d7d5
d2d4
c8f5
d1d2
f6e4
d2e2
a7a6
f3d2
e7e5
b2b4
e5d4
g2g3
f8b4
f1g2
e8g8
h2h4
e4d2
g2f1
d2f1
e1f1
d8d6
e2h5
f5g6
h5f3
g6e4
f3h5
e4h1
a3b1
d4e3
f2f3
d6f6
c2c4
f6a1
c4d5
a1a2
b1d2
e3d2
h5f7
f8f7
c1d2
a2d2
f3f4
d2e1
