g1h3
d7d5
h1g1
c8h3
d2d4
h3d7
c1e3
g8f6
f2f4
b8c6
a2a4
d7f5
e3f2
e7e6
e2e3
h7h5
e1e2
f5g4
e2e1
g4d1
f1b5
d1c2
b1d2
f8b4
a1b1
c2b1
b5e2
f6e4
f4f5
b4d2
e1f1
d8f6
a4a5
f6f5
b2b4
f5f2
