b2b4
e7e5
c2c3
e5e4
g1h3
d7d5
c1b2
c8h3
g2g3
h3f1
d1a4
b8c6
c3c4
f1g2
b2c1
g2h1
g3g4
d8d7
b4b5
d7g4
a4b3
g4g1
