h2h4
e7e5
a2a3
g8f6
e2e3
b8c6
e3e4
f6e4
c2c3
f8c5
f1d3
e4f2
d1h5
f2d3
e1f1
d3c1
g2g3
c1b3
h5d1
d8f6
f1g2
f6f2
g2h3
d7d5
g3g4
h7h5
d1e1
c8g4
