g2g3
b8a6
f1g2
g8f6
g1f3
f6e4
d2d3
e4c5
d3d4
c5e4
b1d2
e4d2
c1d2
h8g8
c2c3
c7c5
d1c2
g8h8
d2f4
c5d4
e1g1
d4c3
c2c3
h8g8
c3c2
g7g6
