c2c4
g7g6
a2a3
e7e6
d1a4
g8f6
d2d3
f8c5
a4d1
e8g8
h2h4
d7d5
g2g4
d5c4
c1h6
c5f2
e1d2
f8e8
b2b3
f6g4
b3c4
d8d4
h6g5
g4e3
g5h6
e3c4
d2c2
d4b2
