a2a3
b8c6
e2e3
e7e6
c2c3
d8f6
b2b3
g8e7
g2g3
e7d5
f2f3
f8d6
a3a4
f6g6
d2d3
g6h6
e3e4
d6g3
h2g3
h6h1
e4d5
h1g1
b3b4
g1g3
e1d2
e6d5
d3d4
g3f2
d1e2
f2e2
f1e2
c6d8
c3c4
d8e6
c4d5
e6d4
d5d6
d4b3
d2d1
b3a1
d6c7
a1b3
c1b2
d7d6
f3f4
e8d7
b1a3
d7c7
a3b5
c7b6
b5c7
b6c7
b4b5
f7f6
a4a5
b3a5
b2c3
a5b3
e2f3
c8e6
c3e1
e6c4
f4f5
c4b5
e1f2
b5d3
f2e1
d3f5
e1f2
h8e8
f2g1
e8e5
g1h2
e5c5
h2d6
c7d6
d1e1
a8b8
f3h5
b3d4
h5d1
c5c1
e1d2
c1c6
d1a4
c6a6
a4d1
d6c6
d1h5
f5e6
h5d1
a6a1
d1c2
a1a2
d2c1
a2c2
c1d1
c2a2
d1c1
a2a6
c1b1
d4f3
b1c1
f3e5
c1b2
a6b6
b2c1
b8a8
c1c2
a8c8
c2c1
b6a6
c1c2
c6b6
c2d2
c8c6
d2e1
e6b3
e1d2
b3c4
d2c1
c4d3
c1d2
d3e4
d2e2
e4d5
e2e3
d5c4
e3d2
c4d3
d2e3
d3f5
e3d2
f5c2
d2c1
c2e4
c1d2
e4f3
d2e3
f3d1
e3d2
d1g4
d2e3
g4e6
e3d2
g7g6
d2e1
e6d7
e1d2
d7g4
d2e3
g4e6
e3d2
e6d7
d2e2
d7c8
e2d2
c8h3
d2e2
h3f5
e2d2
f5d3
d2e3
d3c4
e3d2
c4b3
d2e2
b3d5
e2e3
d5g2
e3f2
g2e4
f2e2
e4c2
e2e1
c2b1
e1d2
b1f5
d2e2
f5e4
e2d2
e4f3
d2e3
f3d5
e3d2
d5c4
d2c1
c4b3
c1d2
g6g5
d2e3
b3c4
e3d2
c4d3
d2e3
d3b5
e3d4
b5c4
d4c3
c4d3
c3d2
d3e4
d2e2
e4d5
e2e1
d5b3
e1d2
a6a4
d2e3
a4f4
e3d2
b3c4
d2c2
b6a6
c2b2
c4d3
b2a2
a6b6
a2b2
d3e4
b2a2
b6a6
a2b2
c6b6
b2c3
e4c6
c3c2
f4a4
c2d2
a4b4
d2e1
b4f4
e1d2
f4a4
d2c2
a4h4
c2d2
c6f3
d2c1
g5g4
c1c2
h4h3
c2c1
b6c6
c1b2
a6a5
b2a1
a5b5
a1a2
b5c5
a2b2
c6a6
b2c1
c5b6
c1b2
b6c6
b2c1
h3h5
c1d2
h5g5
d2c1
a6b6
c1d2
g5g6
d2c1
g4g3
c1c2
g3g2
c2c1
g2g1q
c1c2
g1d1
c2c3
d1d3
