h2h4
c7c6
c2c3
b7b6
a2a4
d7d6
g2g3
e8d7
h4h5
g8h6
f1g2
f7f6
e2e3
d6d5
b1a3
d7e8
g1h3
c8e6
a3c4
d5c4
d1b3
d8c8
a1a2
g7g5
a4a5
c8a6
d2d3
b8d7
b3a4
e6h3
a2a1
b6a5
a4b4
a8b8
b4d6
h6f5
f2f4
f5h4
d6b8
e8f7
e1f2
h4f3
b8b7
f3d2
b7b4
d2b1
h1h3
h8g8
h5h6
g8h8
a1a2
d7e5
h3h4
e5d3
f2f1
c6c5
b4a3
f7e6
h4h2
d3e5
g2f3
f6f5
h2e2
e5c6
b2b4
c4b3
f3d5
e6f6
f1f2
c6b8
a3c5
f8h6
a2a5
b8d7
f2f3
h8f8
f3f2
a6e2
f2e2
f8e8
d5h1
e8h8
c5c6
