f2f3
a7a6
d2d3
a6a5
b2b4
a5b4
c2c4
a8a2
g2g3
a2a1
b1a3
a1c1
h2h4
c1d1
e1f2
d1f1
f2f1
b4a3
e2e3
a3a2
e3e4
a2a1q
f1f2
a1g1
f2e2
g1h1
c4c5
h1h4
e2d2
h4e4
d3d4
e4d4
d2c2
d4c5
c2b1
c5d5
b1c1
d5f3
c1c2
f3g3
c2d2
g3h3
d2e2
h3g3
e2d2
g3h3
d2e2
h3g3
e2d2
