a2a3
d7d6
b2b3
b8c6
c2c3
c8e6
d2d3
a7a6
e2e3
e6c8
f2f3
a8a7
g2g3
g8f6
h2h3
g7g5
a3a4
c8d7
b3b4
e7e5
c3c4
d6d5
d3d4
f8b4
b1d2
d5c4
e3e4
c4c3
f3f4
c6d4
g3g4
c3c2
h3h4
c2d1q
e1d1
d7g4
g1e2
g5f4
a4a5
b4d2
c1d2
f6e4
h4h5
d4e2
a1a2
e4f2
d1c2
d8d3
c2b2
d3d2
b2a1
d2c1
