b1c3
b8c6
g1f3
g8f6
d2d3
e7e5
c1g5
f8b4
f3e5
c6e5
d3d4
e5c4
d1d3
c4b2
d3e3
d8e7
g5f6
e7e3
f2e3
b4c3
e1f2
g7f6
a1b1
d7d5
f2f3
c8e6
e3e4
c3d4
a2a3
f6f5
e4d5
e6d5
f3f4
d5e4
e2e3
d4g7
f1b5
e8e7
a3a4
e7e6
f4g5
g7e5
g5h5
e4g2
h1c1
a7a6
b5a6
a8a6
e3e4
f5e4
c1g1
g2f3
h5h4
a6a4
h4h3
a4c4
g1f1
c4c2
b1b2
c2b2
f1h1
f3h1
h3g4
b2h2
g4g5
h8f8
g5g4
f8h8
g4g5
h8f8
g5g4
f8h8
