e2e4
b8c6
d2d4
e7e6
g1f3
d7d5
e4d5
e6d5
f1b5
d8e7
d1e2
e7e2
e1e2
g8e7
c1f4
c8f5
f4c7
a8c8
c7g3
f5c2
b1c3
a7a6
a1c1
c2e4
b5a4
b7b5
c3b5
a6b5
a4b5
e8d8
g3e5
f7f6
b5c6
e7c6
e5f4
e4f3
e2f3
c6d4
f3g4
f6f5
g4h5
g7g6
h5h4
f8e7
h4h3
d4e6
f4e5
c8c1
h1c1
h8e8
c1d1
d5d4
e5d4
e6d4
d1d4
d8c7
h3g3
e7f6
d4d2
e8e1
d2c2
c7b7
g3f3
e1a1
b2b3
h7h5
c2e2
f6d4
f3f4
a1g1
e2e7
b7a8
e7e8
a8b7
e8e7
b7b8
f4f3
g1f1
e7e2
h5h4
e2c2
f1d1
f3f4
d1a1
c2d2
d4b6
d2c2
h4h3
g2h3
a1g1
f2f3
b6c7
f4e3
g6g5
c2e2
g1d1
e2c2
c7b6
e3e2
d1a1
c2d2
f5f4
e2d3
b8b7
d3e4
b6e3
d2c2
b7b8
e4f5
a1f1
f5e4
f1b1
c2g2
b1a1
e4f5
a1f1
f5e4
f1a1
g2c2
a1g1
e4f5
g1f1
f5e4
f1g1
c2b2
b8b7
e4e5
g1f1
e5e4
f1a1
b2c2
a1g1
e4d5
g1f1
d5e4
f1g1
e4f5
g1f1
f5g5
f1f3
h3h4
f3f1
g5f5
f4f3
f5e4
e3a7
h2h3
f3f2
e4f3
f1a1
c2f2
a7f2
f3f2
a1a2
f2f3
a2a6
h4h5
a6b6
f3g4
b6b4
g4g5
b4b3
g5g4
b3b4
g4g5
b4b5
g5g4
b5b4
g4g5
b4b3
h3h4
b3g3
g5f5
g3h3
f5g4
h3c3
h5h6
c3c7
g4h5
b7b8
h5g6
c7c6
g6g7
c6c1
h6h7
c1c7
g7g6
c7c6
g6g7
c6c7
g7g6
c7c6
g6g7
c6c7
