e2e4
b7b6
d2d4
b8c6
d4d5
c6e5
f2f4
h7h5
f4e5
a7a6
g1f3
a8b8
c1g5
c7c5
b1c3
e7e6
g5d8
f7f6
d8c7
e8e7
c7b8
h8h7
d5e6
a6a5
d1d6
e7e8
d6c7
g7g6
c7c8
e8e7
c8d7
