g1h3
c7c5
g2g3
b7b6
b2b3
b8c6
a2a3
c6a5
h3g1
g8f6
f2f3
a5c4
b3b4
a8b8
a3a4
c4d2
b4b5
d2f3
g1f3
c8b7
e2e3
h7h6
f3g5
h6g5
f1h3
h8h4
c2c3
b7f3
g3g4
f3d1
h1f1
h4h3
a4a5
h3h2
b1a3
d1e2
a5b6
f6h5
a3b1
h5f4
f1f4
e2c4
a1a4
c4b5
f4f3
b5d3
a4a3
b8b6
a3a2
h2f2
a2f2
b6a6
b1d2
e7e6
f2f1
f8d6
f3g3
a6a5
f1f7
d8e7
f7f6
e7f7
d2e4
d3e4
e1d1
g7f6
c1a3
f7g8
d1e1
e4g6
e1e2
g6d3
e2d3
d6f4
d3e4
f4c7
a3b2
a5a2
b2c1
c7g3
e4f3
a2a1
c1b2
a1a4
b2a3
g3e5
f3f2
e5c3
a3c1
a4g4
e3e4
c3e5
c1a3
g8g7
f2f1
g7f7
a3c5
g4e4
c5b4
e4g4
b4c3
g4e4
c3b4
e4g4
b4e7
g4e4
e7d8
e4g4
f1e1
g4e4
e1f1
e4g4
f1f2
g4e4
f2f1
