b1a3
b8c6
g1f3
a8b8
a1b1
e7e6
h1g1
f8a3
d2d3
a3b4
c1d2
g8f6
d2c3
f6d5
e1d2
b4c3
b2c3
d8e7
b1b5
c6e5
d1c1
e5f3
g2f3
e7h4
g1g2
h4f4
e2e3
f4f3
c1a3
b8a8
d2e1
f3h3
b5b3
h3h4
a3c5
h4a4
b3a3
a4c2
c5d4
c2c1
e1e2
c1a3
d4h4
a3a2
e2f3
a2a1
c3c4
d5e3
f3e3
a1f1
h4h3
f1c1
e3e2
c1b2
e2f1
b2c1
f1e2
c1b2
e2f1
b2c1
f1e2
